3Mwal7o64bpnicdxMELeQB,Hary Janos Suite: 3. Song,"['Zoltán Kodály', 'Concertgebouworkest', 'Eduard van Beinum']",308680,1/1/48,1948,0.967,0.196,0.0516,0.887,0.109,-30.3,0.0415,81.758,0.0393,1,7,0,0
3MzFf5Aia1VruwjzaT9UR3,The Rite of Spring: The Augurs of Spring - Dances of the Young Girls,"['Igor Stravinsky', 'New York Philharmonic', 'Columbia Symphony Orchestra']",192040,1948,1948,0.959,0.523,0.303,0.695,0.676,-16.907,0.0404,112.434,0.711,0,8,0,0
3N4v0QLhqpJqCI2GFi7hJO,The Ghost of Ol' Man Mose,['Harry Gold & His Pieces Of Eight'],175693,1948,1948,0.935,0.618,0.423,0,0.0959,-14.304,0.486,172.635,0.942,0,10,0,0
3NNkq8qXKWk7pldLHFOjZT,"Symphony No. 40 in G Minor, K. 550: IV. Finale. Allegro assai","['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",258560,1948,1948,0.968,0.367,0.31,0.871,0.315,-11.036,0.0414,75.478,0.503,0,7,0,0
3NOLkYvojOuPgXqdrqzyhV,Tosca: Perchè chiuso?... (Recit.) - Mia gelosa (Love Duet),"['Giacomo Puccini', 'Richard Tucker', 'Ljuba Welitch', 'Max Rudolf', 'Metropolitan Opera Orchestra']",684573,1948,1948,0.984,0.219,0.163,0.000807,0.112,-14.706,0.0467,65.108,0.109,1,8,0,0
3NgxpaC8VXg025PYJh5aoA,Métro,['Yves Montand'],167000,1/1/48,1948,0.95,0.764,0.212,0,0.269,-17.046,0.144,114.116,0.73,1,8,0,0
3O8LHYOH1BdfE9ApcrDEbk,Le Sacre du Printemps / Part 2: Le Sacrifice: 2. Cercles mysteriéux des adolescentes,"['Igor Stravinsky', 'Concertgebouworkest', 'Eduard van Beinum']",168373,1/1/48,1948,0.993,0.126,0.048,0.902,0.267,-26.439,0.0397,81.937,0.0448,0,1,0,0
3OG3dR7ED5hQvJNu5ESZQl,Kahe Koyal Shor Machaye Re,['Shamshad Begum'],205000,6/8/48,1948,0.984,0.462,0.53,0.959,0.207,-7.203,0.046,180.356,0.851,1,8,1,0
3OIjR6MMfhD9hFPfWqmCIn,Roopamu Neeyaraya,['S. Varalakshmi'],321920,12/31/48,1948,0.987,0.439,0.562,0.000573,0.315,-5.315,0.0995,97.676,0.907,1,9,0,0
3OJMJfNljRkovIzjYKXtQx,The Rite of Spring: Sacrificial Dance - The Chosen Victim,"['Igor Stravinsky', 'New York Philharmonic', 'Columbia Symphony Orchestra']",254173,1948,1948,0.902,0.573,0.37,0.927,0.649,-14.286,0.102,130.729,0.296,1,2,0,0
3OJrc7p1WKW04ZO7XUXpTe,Bole Bole Angana,['Geeta Dutt'],194455,12/31/48,1948,0.994,0.511,0.308,0.0088,0.24,-9.162,0.0685,78.402,0.388,0,6,0,0
3OZtHksYnFI0lpfquUT8ZM,"Symphonie espagnole, Op. 21: II. Scherzando: Allegro molto","['Édouard Lalo', 'Jascha Heifetz', 'Bell Telephone Hour Orchestra', 'Donald Voorhees']",258093,1/1/48,1948,0.921,0.287,0.264,0.604,0.407,-15.73,0.0439,73.683,0.55,1,7,0,0
3OjJEXD4n6yV2KzZJBZZz6,March Song,['Indukumar Parekh'],179885,2/11/48,1948,0.994,0.489,0.376,0.0792,0.462,-9.166,0.0897,113.219,0.707,1,6,0,0
3P51W6I1SQcEpNPoR9OxQK,Dheere Dheere Aa Tu Is Nadi Men,"['Kalyani', 'Hemant Kumar']",185336,12/31/48,1948,0.995,0.582,0.217,0.00404,0.117,-11.972,0.106,130.123,0.824,0,9,0,0
0vkCG5db1nwwkyEpYIBOBl,Djedbang-ari,['Group of Australian aborigines'],71400,1/1/49,1949,0.298,0.574,0.505,0.897,0.227,-20.963,0.037,99.91,0.916,1,8,1,0
0voBCmS24DUbGto9pyqpf2,"Dido and Aeneas Z626 (ed. Geraint Jones) (2008 Digital Remaster), ACT 2, Scene 2: Then since our charms have sped (Chorus)","['Geraint Jones', 'Henry Purcell', 'Nahum Tate', 'Kirsten Flagstad/Elisabeth Schwarzkopf/Eilidh McNab/Arda Mandikian/Sheila Rex/Anna Pollak/Thomas Hemsley/David Lloyd/Mermaid Singers/Mermaid Orchestra/Geraint Jones']",73200,1949,1949,0.783,0.48,0.458,0,0.349,-16.83,0.164,94.878,0.205,0,0,0,0
0wGKSPBTP0fdmJYiKr3pwl,Tu Kahan Hai Balam Mere Aaja,"['Mohammed Rafi', 'Paro Devi']",202889,12/31/49,1949,0.994,0.625,0.195,0.0456,0.0843,-8.067,0.444,80.269,0.809,0,9,0,0
0wHpiR2Lyd6gXYE4eXAjPH,"Sonata for Harpsichord and Violin No. 3 in E Major, BWV 1016: III. Adagio ma non tanto","['Johann Sebastian Bach', 'Yehudi Menuhin']",366307,1949,1949,0.882,0.191,0.198,0.013,0.259,-16.179,0.0433,63.187,0.162,0,1,0,0
0wKoENNCZbmYFduIKF0QhM,"Sonata for Violin and Piano No. 1 in D Major, D 384: II. Andante","['Franz Schubert', 'Isaac Stern']",266227,1949,1949,0.978,0.234,0.0155,0.162,0.0936,-28.667,0.0455,97.984,0.157,1,9,0,0
0wRrmcpsSOUB3u97h8K898,Passione,"['Ernesto Tagliaferri', 'Mario Lanza', 'Franco Ferrara']",243587,1949,1949,0.974,0.219,0.131,0.0064,0.539,-14.048,0.035,173.72,0.15,0,9,1,0
0x82spKiZKQBvDb0bpVivm,Okey Johnny,['Bob Nelson'],141469,10/30/49,1949,0.992,0.946,0.224,0.14,0.162,-14.636,0.146,118.837,0.867,1,5,0,0
0xcm7fU41JmChl94Ys82K8,"Violin Sonata No. 1, Sz. 75: II. Adagio","['Béla Bartók', 'Isaac Stern']",623600,1949,1949,0.967,0.178,0.128,0.0614,0.218,-19.587,0.0433,81.13,0.0355,1,10,0,0
0yAqBDHWdL7Ds4rs3olgoC,Dirty Old Town - Radio Edit,"[""Smokey 60's""]",282857,1949,1949,0.00545,0.632,0.817,0.000314,0.114,-9.098,0.0387,125.004,0.849,1,7,0,0
0yEltITpMTmy0TshxXT8d2,La spagnola,"['Vincenzo Di Chiara', 'Mario Lanza', 'Constantine Callinicos']",200400,1949,1949,0.981,0.257,0.358,0.0604,0.165,-8.386,0.0375,171.44,0.345,1,5,1,0
0yMjzd7bOQbFqFUthmoxMK,Spinning Dance,['Julia Deal'],45440,1/1/49,1949,0.922,0.538,0.107,0,0.0802,-12.967,0.081,80.977,0.848,1,7,1,0
0yQQQnWpGBYENVAw0hQemJ,Merry Christmas from the Family,['Montgomery Gentry'],242467,1949,1949,0.252,0.691,0.584,0,0.287,-10.424,0.0281,115.261,0.568,1,7,0,0
0ySzGRq04SQyYVa2MznozF,Duniya Kya Jane Mera Afsana,['Suraiya'],196893,12/31/49,1949,0.989,0.616,0.138,0.00977,0.122,-18.165,0.0442,124.37,0.69,0,5,1,0
0yTY0ELMVNUteopmvZrr10,Sono - Alternate Take,['Duke Ellington Orchestra'],277200,11/11/49,1949,0.892,0.557,0.227,0.497,0.0762,-14.75,0.0394,90.07,0.703,1,5,0,0
0yebE27KyI0hHkDzZn8K3n,Θα μείνω για πάντα,['Στέλλα Γκρέκα'],91651,1/1/49,1949,0.99,0.454,0.209,0.000215,0.0948,-12.389,0.0422,111.364,0.508,1,5,0,0
0ysCaYaphJEIZyNZlg3E8r,Love Walked In,"['Bing Crosby', 'John Scott Trotter & His Orchestra']",171000,1/1/49,1949,0.949,0.207,0.174,0.179,0.361,-12.654,0.0326,76.155,0.13,1,5,1,0
0zbjyVANdu7fO5N38IdLjj,Innamum Paaramugam,['K.R.Ramasamy'],156493,12/31/49,1949,0.938,0.454,0.606,5.23E-06,0.791,-5.859,0.0688,124.267,0.961,0,2,0,0
0zxOF8ydDoYpjMl6WJaG7u,Les Momes de la cloche,['Veronica Gonzalez Day'],172892,1949,1949,0.855,0.559,0.326,0,0.125,-7.413,0.0502,113.897,0.439,1,2,0,0
10AtCPrROWNYRotLSN8TcQ,"Kiss Me, Kate: Wunderbar","['Cole Porter', 'Patricia Morison', 'Alfred Drake', 'Pembroke Davenport', 'Original Broadway Cast Orchestra']",215000,1949,1949,0.958,0.398,0.254,0,0.356,-13.383,0.0553,84.719,0.215,1,8,0,0
10BhnBCwKiRvU9jeFIqR2L,He Gokul Vehala Padharjo Re,['Hansa Dave'],197853,1/7/49,1949,0.943,0.441,0.305,0.573,0.28,-12.096,0.0504,132.615,0.811,1,5,0,0
10DFIhjMtp1aii50UHpgsl,Leyenda,"['Isaac Albéniz', 'Andrés Segovia']",420702,1/1/49,1949,0.975,0.382,0.264,0.914,0.137,-17.336,0.0465,99.095,0.346,1,6,0,0
10ZQAnc8ztNBAVGGCJ6M0X,Street Scene: When a Woman Has a Baby,"['Kurt Weill', 'Hope Emerson', 'Remo Lota', 'Polyna Stoska', 'Helen Arden', 'Street Scene Orchestra', 'Maurice Abravanel']",100173,1949,1949,0.953,0.496,0.386,0,0.424,-11.148,0.104,82.588,0.765,1,5,2,0
10dsI4ZxEsl91WUkzUrRP6,Ro Na Munna Pyare,['Sitara'],204220,1/1/49,1949,0.995,0.503,0.052,9.82E-06,0.123,-9.951,0.0858,68.19,0.642,0,2,0,0
10ioNDqCj0dpMMtHYipC4N,"Minuetto op.11, No.6","['Fernando Sor', 'Andrés Segovia']",152907,1/1/49,1949,0.989,0.429,0.0725,0.93,0.104,-24.34,0.0413,73.093,0.28,1,9,0,0
10tYioFkOs8siFGZklwKgh,Keli Mitha Saival,['P. U. Chinnappa'],384293,12/31/49,1949,0.977,0.438,0.27,0.181,0.108,-8.648,0.0663,84.589,0.495,0,7,0,0
10tj4F2yxAj3ZbbJQzg1eD,"La Roque. Les salons littéraires. ""Le traité du Narcisse""","['André Gide', 'Jean Amrouche']",675427,1949,1949,0.98,0.546,0.294,1.31E-06,0.316,-24.198,0.929,65.486,0.463,1,8,0,0
10xIeH3K6n7YNlKDe8QlSb,Dulhan Chali Saajan Ghar,"['Shamshad Begum', 'Hameeda Bano', 'Shanti']",198034,1/1/49,1949,0.74,0.659,0.598,1.63E-06,0.104,-5.896,0.0512,115.493,0.895,1,1,0,0
11HmPTA4UExtYfj65r58n8,Theliya Vasema,"['Ghantasala', 'Krishnaveni']",158120,12/31/49,1949,0.964,0.59,0.817,0.835,0.901,-3.877,0.0562,86.67,0.941,1,11,0,0
11QVZMvOU3nxrPZMrrhOIx,"Enigma Variations, Op. 36: Variation 8: W.N.","['Edward Elgar', 'Philharmonia Orchestra', 'Andrew Davis']",122200,1949,1949,0.962,0.175,0.036,0.805,0.0796,-27.578,0.0401,76.641,0.161,1,7,0,0
11iLRAyyZ1KUUfOdep4pl2,Take Me As I Am (Or Let Me Go),['Little Jimmy Dickens'],156160,1949,1949,0.79,0.682,0.178,0,0.238,-9.895,0.0351,120.244,0.707,1,8,2,0
11zUr6hW10SX7B5isNEipg,"Mario Lanza - Arrivederci Roma (featured in ""Seven Hills of Rome"")","['Renato Rascel', 'Mario Lanza', 'Constantine Callinicos']",197880,1949,1949,0.98,0.304,0.18,0,0.0931,-13.539,0.0326,98.575,0.272,1,10,1,0
12ShnpZ1FQrswdwooJuVpn,"3 Morceaux en forme de poire, IES 38: 6. En plus","['Erik Satie', 'Robert Casadesus', 'Gaby Casadesus']",113853,1949,1949,0.996,0.643,0.0511,0.957,0.0897,-35.678,0.0426,119.532,0.389,1,0,1,0
12aq4h46VmGAr84LQhiFr9,"Manon Lescaut, Act IV:""Fra le tue braccia""","['Giacomo Puccini', 'Richard Tucker', 'Dorothy Kirsten', 'Fausto Cleva']",344813,1949,1949,0.984,0.321,0.171,0.000896,0.103,-14.227,0.0493,73.182,0.0441,1,2,0,0
12bHGvmUT6y1Vm1ryxvjR7,"Piano Concerto No. 4 in C Minor, Op. 44: II. Allegro vivace - Andante - Allegro","['Camille Saint-Saëns', 'Robert Casadesus', 'Artur Rodzinski', 'New York Philharmonic']",747920,1949,1949,0.99,0.362,0.291,0.903,0.11,-15.92,0.0343,100.986,0.262,1,0,2,0
12oJMtPGDeaHsiMrdLYofe,Não Sou de Briga,['Bob Nelson'],157410,10/30/49,1949,0.995,0.843,0.291,0.719,0.106,-15.003,0.125,129.875,0.939,1,4,0,0
13WOJpJmAgmzy6l4uCkAd7,"La Juive: ""Rachel! Quand du seigneur"" - Remasterd 2013","['Fromental Halévy', 'Richard Tucker', 'Pierre Dervaux']",403293,1949,1949,0.953,0.236,0.14,0,0.0753,-15.794,0.041,163.327,0.102,0,5,0,0
13a3GjcymKxUxkvrf8UUVZ,"Symphony No. 99 in E-Flat Major, Hob. I:99: IV. Finale. Vivace","['Franz Joseph Haydn', 'Arturo Toscanini']",250627,1949,1949,0.799,0.373,0.227,0.769,0.355,-15.343,0.0425,144.306,0.588,1,3,0,0
13qgtrBA2Olb5HjrxwBg03,Sono,['Duke Ellington Orchestra'],276427,11/11/49,1949,0.89,0.449,0.228,0.402,0.0606,-12.998,0.0418,90.049,0.665,1,5,2,0
14a1QzlfVG6EPThPC7s4UO,"Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","['Edward Elgar', 'Yo-Yo Ma', 'André Previn', 'London Symphony Orchestra']",481453,1949,1949,0.896,0.0927,0.0347,0.642,0.0925,-28.124,0.0481,163.969,0.0384,0,4,0,0
14vPzWAmNTV9rFWqKJUDNZ,Aao Kanha Humari Gali,"['Lata Mangeshkar', 'Geeta Dutt']",204428,12/31/49,1949,0.901,0.596,0.283,0,0.431,-14.758,0.147,67.413,0.609,1,1,0,0
15LOzqyzTe7A5ZzBBBDaDa,Flip's Idea,['Flip Phillips'],164427,11/11/49,1949,0.9,0.57,0.542,0.124,0.154,-11.471,0.0346,140.291,0.885,1,0,0,0
15LmVdLYx5YSRVyyLI2cpp,"Symphony No. 3 in C Minor, Op. 78 ""Organ"": II. Poco adagio","['Camille Saint-Saëns', 'Charles Münch', 'New York Philharmonic']",485613,1949,1949,0.609,0.105,0.143,0.9,0.1,-18.811,0.0379,74.864,0.039,1,1,1,0
15MN4ujXqGExXiPsEV08OY,Mera Phool Sa Badan Hay Meri Chand Si Jawani,['Zubaida Khanum'],178181,1/1/49,1949,0.981,0.588,0.408,0.000142,0.143,-9.524,0.0826,154.818,0.893,1,8,0,0
15kpC0EssPTNwTSh3owstG,O Gori O Chhori,"['Lata Mangeshkar', 'C. Ramchandra']",164947,12/31/49,1949,0.953,0.604,0.242,0.00106,0.194,-12.155,0.115,175.335,0.968,1,2,0,0
167LgSxNn4o2L60jz4JeJg,Chanchal Man Kahe Dhadke,['Surinder Kaur'],200005,12/31/49,1949,0.992,0.672,0.205,0.0017,0.191,-8.205,0.353,78.854,0.592,1,2,0,0
169wm0ZCKeNaD4SC3FF1xg,Kapitel 11 - Gedichte von Friedrich Nietzsche,['Friedrich Wilhelm Nietzsche'],59808,1949,1949,0.335,0.699,0.439,1.56E-06,0.196,-23.737,0.479,48.227,0.166,1,8,0,0
16DIh8SxFT1zMAcDKcpj3a,Burro Teimoso,['Bob Nelson'],165740,10/30/49,1949,0.994,0.81,0.271,0.686,0.233,-14.6,0.109,128.353,0.94,1,2,0,0
16UIgkR1xDpecpnP9pBICs,Not So Bop Blues - Alternate Take,"['Willie ""The Lion"" Smith']",177667,11/11/49,1949,0.641,0.651,0.322,0.694,0.0813,-13.144,0.0703,115.738,0.861,0,5,0,0
16j0bNiS0OPGd15J2Ftqt8,Mere Dil Ki Nagariya Mein,['Kaushalya'],176948,12/31/49,1949,0.994,0.6,0.212,0.446,0.13,-11.56,0.503,175.207,0.591,0,0,0,0
16rfnYc0QlpyssEyAYp7Al,"Enigma Variations, Op. 36: Variation 14: Finale, E.D.U.","['Edward Elgar', 'Philharmonia Orchestra', 'Andrew Davis']",319013,1949,1949,0.898,0.139,0.228,0.851,0.244,-17.027,0.0405,83.833,0.119,1,7,0,0
17BMTvIp7BRmJ6Tv2159Jw,Kahin Hain Pyar Ka,['Asha Bhosle'],170458,1/1/49,1949,0.994,0.551,0.0816,0.000523,0.157,-9.796,0.315,70.61,0.494,1,6,0,0
17FojZN1Qe4IrJ2j4Glp2N,Farolito,['José Bohr'],200120,9/17/49,1949,0.349,0.53,0.2,0.00143,0.0914,-15.185,0.0948,68.086,0.482,0,4,0,0
17GmMVvha5VYmQVdGjTwLC,Parade: Suite au Prélude du rideau rouge,"['Erik Satie', 'Efrem Kurtz', 'Houston Symphony']",26120,1949,1949,0.888,0.156,0.141,0.975,0.485,-25.515,0.0432,133.036,0.0379,1,0,0,0
17JEWM8SczQyf43v00Htox,"Sextet for Clarinet, Piano and String Quartet: III. Finale","['Aaron Copland', 'Juilliard String Quartet']",328160,1949,1949,0.947,0.541,0.172,0.302,0.0822,-14.883,0.0602,88.919,0.216,1,1,0,0
17okA6jbbTKiOIK9N0YSuC,Street Scene: Children's Game,"['Kurt Weill', 'Bennett Burrill', 'Helen Ferguson', 'Peter Griffith', 'Street Scene Enesemble', 'Maurice Abravanel']",155160,1949,1949,0.864,0.531,0.448,0.036,0.923,-8.627,0.0455,102.131,0.879,1,5,2,0
17wIkhwf29IUKCGKuOv39H,Kahti Hai Jawani,['Asha Bhosle'],194105,1/1/49,1949,0.994,0.856,0.0815,0.000743,0.13,-8.332,0.217,128.306,0.791,1,3,0,0
17xVgTwq21eUWA99CS7THg,Chahe Dil Ki Khidki Na Khule,['M. Faruqi'],201276,12/31/49,1949,0.99,0.407,0.364,0.0704,0.0822,-7.1,0.0492,71.769,0.736,1,0,0,0
189PkCKKCS0jcvXkJbZr1I,"Manon: ""Ah Fuyez, douce image"" - Remasterd 2013","['Jules Massenet', 'Richard Tucker', 'Pierre Dervaux']",262213,1949,1949,0.958,0.196,0.234,0.000145,0.269,-14.903,0.0415,84.834,0.0932,1,3,0,0
18GcQQnXrueHhsSizFxHbr,"Fantasy in C Major, D 934 ""Sei mir gegrüßt"": Allegro vivace","['Franz Schubert', 'Isaac Stern']",278333,1949,1949,0.956,0.445,0.213,0.235,0.0932,-15.984,0.0436,101.982,0.214,1,0,0,0
18JDVxNzyGnt3QjiliO7jW,Hare Re Re Re Re,"['Kanan Devi', 'Sachin Gupta']",187267,12/1/49,1949,0.948,0.399,0.308,0.17,0.319,-12.302,0.13,166.806,0.61,1,4,0,0
18eTySVc6Ak5T32cCRgO4t,Aida: Padre! A costoro schiava non sono,"['Giuseppe Verdi', 'Arturo Toscanini']",129600,1949,1949,0.946,0.158,0.0527,0.000153,0.314,-22.77,0.0458,67.934,0.0628,0,8,0,0
18gKgLYjRPSM9L6uwTuEDQ,Halo Halo Ne Ramava Raas,['Avinash Vyas'],201729,5/1/49,1949,0.995,0.753,0.206,0.29,0.312,-9.661,0.525,123.146,0.616,0,11,0,0
198CrZmepCVw7GiBjsghng,"Serenade (From ""The Student Prince"")","['Sigmund Romberg', 'Mario Lanza', 'Constantine Callinicos']",223360,1949,1949,0.928,0.228,0.425,0.0027,0.19,-9.927,0.0322,84.105,0.184,1,3,1,0
1A8pxyqBkEhLZN6cGdxMtz,Dil Ro Raha Hain,['Sitara'],189446,1/1/49,1949,0.995,0.573,0.0503,0.0242,0.101,-10.244,0.199,71.446,0.639,0,2,0,0
1ADljX6Q1nqgJS3rJvEYLg,Kajal Kali Raatladi,['Meena Kapoor'],167921,10/19/49,1949,0.995,0.884,0.056,0.567,0.121,-12.246,0.438,106.596,0.777,0,10,0,0
1AN8e6gRDQ6dECn5engJgV,Dil Bar Bar Ghabraye,['Geeta Dutt'],170096,12/31/49,1949,0.995,0.453,0.109,0.414,0.107,-15.331,0.0965,168.885,0.485,0,3,0,0
1AVTGP9YajbB4NFijqD3NK,"Symphony No. 4 in C Major, Op. 54 ""Le Poème de l'extase"": VII. Lento","['Alexander Scriabin', 'Pierre Monteux']",262400,1949,1949,0.835,0.13,0.426,0.889,0.631,-10.938,0.0375,78.38,0.041,1,0,0,0
1B4qSI5QZ3w1vrymo3TDQd,Bosom Buddies (from Mame) - Voice,"['Lehman Engel', 'Lanning', 'The Michaels']",246133,1949,1949,0.71,0.531,0.232,0,0.148,-13.882,0.0544,110.177,0.385,1,6,0,0
1BAEs9Krm5v5l8L2qMnxFQ,"Violin Sonata No. 2 in A Major, Op. 12 No. 2: II. Andante, più tosto allegretto","['Ludwig van Beethoven', 'Isaac Stern']",304507,1949,1949,0.963,0.331,0.0496,0.128,0.107,-23.638,0.0449,117.385,0.118,0,9,0,0
1BEshib6wZYrhW6r8jNSBS,"Symphony for Cello & Orchestra, Op. 68: I. Allegro maestoso","['Benjamin Britten', 'Baltimore Symphony Orchestra', 'Yo-Yo Ma', 'David Zinman']",756000,1949,1949,0.917,0.232,0.0313,0.464,0.164,-29.28,0.0406,138.416,0.039,1,2,0,0
1BTHF0gp241BscXOhgfOxE,Un ballo in maschera: Teco io sto - Non sai tu che se l'anima mia,"['Giuseppe Verdi', 'Richard Tucker', 'Max Rudolf', 'Metropolitan Opera Orchestra']",506293,1949,1949,0.98,0.377,0.22,6.53E-05,0.121,-13.715,0.0534,71.69,0.186,1,0,0,0
1BUtlqWX1INerbv3s99Uda,Rudolph the Red-Nosed Reindeer,['Gene Autry'],187013,1949,1949,0.864,0.638,0.169,0,0.236,-14.023,0.0466,141.114,0.684,1,8,0,0
1Bc33rymITWntDSD2XdfhK,Aji Sambhal Ke Aana Ho Lala,['Lata Mangeshkar'],167941,1/1/49,1949,0.817,0.748,0.335,0,0.2,-9.007,0.0753,133.438,0.894,1,4,0,0
1Bd4JfmILq8mN7vxk28V3g,Balakirev: Symphony No. 1 in C Major: II. Scherzo (Vivo),"['Mily Balakirev', 'Herbert von Karajan', 'Philharmonia Orchestra']",401013,1949,1949,0.925,0.237,0.191,0.91,0.189,-17.744,0.0386,131.214,0.155,1,5,0,0
1Bo8VjSzkP8qu6fJ51fErB,Piano Quartet: I. Adagio serio,['Aaron Copland'],402373,1949,1949,0.917,0.166,0.108,0.111,0.0844,-17.932,0.0356,82.727,0.0375,0,10,0,0
1CUetJAd6haFHWxbtH5A9O,"Violin Sonata in D Major, HWV 371: I. Adagio","['George Frideric Handel', 'Isaac Stern']",215400,1949,1949,0.984,0.247,0.297,0.0948,0.136,-16.065,0.0386,96.827,0.172,1,9,0,0
1DN9sokGwIMcqgLgBlRR7q,Sonata for Violin and Piano (1942/3): II. Lento,['Aaron Copland'],281973,1949,1949,0.97,0.197,0.0296,0.0956,0.259,-25.011,0.044,92.253,0.0587,1,7,0,0
1DOiIx3EyLROjStvbkSB2K,Jago Sonewale,['K. Narayan Rao'],204496,12/31/49,1949,0.994,0.588,0.0839,0.327,0.162,-12.281,0.11,65.73,0.554,0,8,0,0
1DTaM4QQwnQYA99qoLFHqj,Frustration,['Duke Ellington Orchestra'],215733,11/11/49,1949,0.837,0.48,0.168,0.396,0.234,-14.326,0.0406,82.541,0.589,0,10,2,0
1DaqiM4c0Gnf5m90VY0WVk,Story of Love,['Charles Mingus'],174933,1949,1949,0.842,0.261,0.748,0.782,0.0611,-10.594,0.0666,164.909,0.298,1,5,3,0
1DqjfFbtSUwjMV3jAOwg4m,Zindagani Ka Maza,['G. M. Durrani'],247455,1/1/49,1949,0.937,0.598,0.226,0.000879,0.11,-11.22,0.253,120.25,0.605,1,6,0,0
1EMXh1A9B9H0kzyJCd5Cd4,Symphony No. 5 in C-Sharp Minor: I. Trauermarsch,"['Gustav Mahler', 'Bruno Walter', 'New York Philharmonic']",702720,1949,1949,0.97,0.172,0.152,0.899,0.0842,-16.65,0.0433,76.442,0.0985,0,1,0,0
1ET3S5SmvDXBTQwrbAuwny,The Triumph of Neptune: Sunday Morning (Intermezzo),"['Lord Berners', 'Philadelphia Orchestra', 'Sir Thomas Beecham']",115373,1949,1949,0.957,0.334,0.115,0.557,0.154,-20.989,0.0449,96.216,0.0767,1,7,0,0
1EuVPFhrZHKpx9Mj8HQW4y,"Lara Lappa Lara Lappa Laai, Pt. 1","['Lata Mangeshkar', 'Mohammed Rafi', 'G. M. Durrani']",352760,12/1/49,1949,0.986,0.443,0.715,0.849,0.89,-8.767,0.164,150.323,0.92,0,8,4,0
1Ewb2HAzvBMDDOq6zn6KWZ,"Bewitched, Bothered and Bewildered","['Vivienne Segal', 'Pal Joey Ensemble (1951)']",190467,1949,1949,0.96,0.369,0.105,0,0.101,-13.729,0.0634,170.961,0.406,1,0,1,0
1FXqVRmJXVoYBjTwvms5ga,NeuroPaleoAutonoEntomology,['Future Rapper'],420000,2/17/49,1949,0.149,0.239,0.478,0.125,0.0953,-13.617,0.0423,122.674,0.0392,0,7,0,0
1GAk2R6Iea09EfZggfEYum,"Green Corn (""This Is Jazz"" Broadcast)",['Lead Belly'],58331,1949,1949,0.905,0.65,0.887,0.00163,0.802,-11.328,0.668,128.333,0.787,1,4,0,0
1GG94YbrLWeGig2D7zFqbd,Pyar Ki Pehli Subah Suhani,['C. Ramchandra'],193919,12/31/49,1949,0.995,0.831,0.0993,0.0285,0.129,-11.465,0.433,76.396,0.744,1,4,0,0
1GOClCyH9SE3LW3aaZgOf7,"The Hebrides, Op.26 (Fingal's Cave)","['Felix Mendelssohn', 'London Philharmonic Orchestra', 'Eduard van Beinum']",556840,1/1/49,1949,0.83,0.238,0.183,0.922,0.105,-17.391,0.0391,110.301,0.121,1,7,0,0
1GjDGIZfzzYYF1KRPX8l4N,"6 Songs, Op. 4, No. 3: In the Silence of the Secret Night","['Sergei Rachmaninoff', 'Robert Merrill', 'Yehudi Menuhin']",163547,1949,1949,0.983,0.204,0.208,0.367,0.0927,-14.892,0.0348,97.192,0.0995,1,2,0,0
1GraeqgoN8d0TuzLqokNmZ,Bells Are Ringing,['Mary Chapin Carpenter'],214427,1949,1949,0.798,0.391,0.322,0.000306,0.147,-9.831,0.0293,148.273,0.539,1,5,0,0
1GwXWULOArtYoscouNCzPE,Chhaya Meri Ummeed Ki,['Shamshad Begum'],205013,12/31/49,1949,0.984,0.582,0.302,0.000693,0.2,-9.663,0.0372,123.548,0.796,0,0,0,0
1HwJzTwghgXkFdD8Iqxb0e,Latpat Ke Pat Pahle,"['Guri Prahlad', 'Kavadhu']",197693,1/1/49,1949,0.99,0.502,0.255,0.287,0.178,-9.387,0.0561,99.433,0.468,1,5,0,0
1I0BfA2aS1cq2PY2OIAdD3,Agre Ko Ghaghro Mangwa De Raja,"['Asha Bhosle', 'Lata Mangeshkar']",175427,1/1/49,1949,0.98,0.701,0.279,0.000566,0.138,-9.557,0.0543,79.947,0.838,1,1,0,0
1IA1u90PGTeQx1eTkaGQE7,Kaise Baje Dil Ka Sitar,"['Shamshad Begum', 'Mohammed Rafi']",206387,12/31/49,1949,0.958,0.527,0.327,0.000393,0.112,-9.262,0.0367,123.393,0.507,1,3,1,0
1IBMDTZSGJ5EpmkcM2YLBe,Chhe Saaj Samo Sansar,['A. R. Oza'],181505,5/1/49,1949,0.995,0.546,0.198,0.0371,0.203,-8.495,0.0792,66.538,0.717,1,7,0,0
1ICjVFZZsT9nSjs8nBR5x8,Violin Sonata No. 1: I. Agitato,"['Ernest Bloch', 'Isaac Stern', 'Alexander Zakin']",667693,1949,1949,0.984,0.321,0.267,0.695,0.0928,-14.058,0.0387,96.159,0.0372,0,7,0,0
1IU8CT3hHl3GnenG0EahJS,"La Fontaine d'Arethuse, Op. 30, No.1","['Karol Szymanowski', 'Isaac Stern']",311067,1949,1949,0.98,0.196,0.125,0.403,0.109,-20.389,0.0442,123.415,0.0332,1,2,0,0
1IWQvD4oAC8GClXiy4YIAr,La Cumparsita,['Astor Piazzolla'],195112,5/9/49,1949,0.983,0.362,0.457,0.906,0.157,-10.794,0.0426,126.191,0.312,1,3,1,0
